id,amazon_order_id,merchant_order_id,purchase_date,last_updated_date,order_status,fulfillment_channel,sales_channel,order_channel,url,ship_service_level,product_name,sku,asin,item_status,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,gift_wrap_price,gift_wrap_tax,item_promotion_discount,ship_promotion_discount,ship_city,ship_state,ship_postal_code,ship_country,promotion_ids,is_business_order,purchase_order_number,price_designation,buyer_identification_number,buyer_identification_type,created_at
414,702-8242710-3371439,702-8242710-3371439,2026-02-01T19:13:34+00:00,2026-02-03T03:28:21+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"La Petite Ourse Washable Nursing Pads for Breastfeeding - 4-Layer Bamboo and Polyester Reusable Breast Pads Nursing - Ultra-Soft, Thin & Highly Absorb",Nursing-04,B0B42T63SY,Shipped,1,CAD,26.49,1.32,,,,,,,Sherbrooke,Quebec,"J1J 1C3",CA,,,,,,,"2026-04-29 11:21:00"
415,702-3753522-6600249,702-3753522-6600249,2026-02-01T19:11:21+00:00,2026-02-03T10:00:34+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Laval,Quebec,"H7L 3G9",CA,,,,,,,"2026-04-29 11:21:00"
416,701-9398945-4703463,701-9398945-4703463,2026-02-01T19:04:27+00:00,2026-02-05T18:06:06+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,4.26,2.74,,,,,2.74,Victoria,"British Columbia","V9C 3P7",CA,,,,,,,"2026-04-29 11:21:00"
417,701-2702076-5251408,701-2702076-5251408,2026-02-01T18:59:28+00:00,2026-02-04T09:09:34+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Microfiber Cloth Diapers Inserts, 3 Layers High Absorbing Microfiber, Reusable Liners for Cloth Diapers, CPSIA Certified - Pack of 12",BUNDLE-12MFI,B09V5S6K99,Shipped,1,CAD,50,2.5,,,,,,,Toronto,Ontario,"M6C 3Y7",CA,,,,,,,"2026-04-29 11:21:00"
418,701-2702076-5251408,701-2702076-5251408,2026-02-01T18:59:28+00:00,2026-02-04T09:09:34+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper Cover, CPSIA Certified, for Babies Weighing 10 Pounds - Animal",BUNBLE-DC-1,B09V5QN8SR,Shipped,1,CAD,55,2.75,,,,,,,Toronto,Ontario,"M6C 3Y7",CA,,,,,,,"2026-04-29 11:21:00"
419,701-2728052-4677849,701-2728052-4677849,2026-02-01T18:43:25+00:00,2026-02-02T15:28:01+00:00,Cancelled,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Cancelled,0,,,,,,,,,,Saint-Denis-De-Brompton,Quebec,"J0B 2P0",CA,,,,,,,"2026-04-29 11:21:00"
420,702-7067937-0325867,702-7067937-0325867,2026-02-01T16:50:18+00:00,2026-02-03T19:47:05+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL, Cana",BUNDLE-TAB-DUM,B0CXDYWV87,Shipped,1,CAD,30,4.49,,,,,,,Saint-Bonaventure,Québec,"J0C 1C0",CA,,,,,,,"2026-04-29 11:21:00"
421,702-2387386-4861818,702-2387386-4861818,2026-02-01T16:44:19+00:00,2026-02-02T07:17:56+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-1,B09V5TT21Q,Shipped,1,CAD,34,5.09,,,,,,,Kirkland,Quebec,"H9J 4A7",CA,,,,,,,"2026-04-29 11:21:00"
422,702-4317417-9526622,702-4317417-9526622,2026-02-01T16:36:11+00:00,2026-02-02T06:03:32+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL, Cana",BUNDLE-TAB-DUM,B0CXDYWV87,Shipped,1,CAD,30,1.5,,,,,,,Stouffville,Ontario,"L4A 2Y6",CA,,,,,,,"2026-04-29 11:21:00"
423,701-7984633-2133861,701-7984633-2133861,2026-02-01T15:07:19+00:00,2026-02-03T04:30:45+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Lachute,Quebec,"J8H 1Y4",CA,,,,,,,"2026-04-29 11:21:00"
424,702-7158733-0673019,702-7158733-0673019,2026-02-01T12:50:15+00:00,2026-02-02T15:30:16+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,35.5,1.78,,,,,,,Rouyn-Noranda,Québec,"J9X 4J7",CA,,,,,,,"2026-04-29 11:21:00"
