id,amazon_order_id,merchant_order_id,purchase_date,last_updated_date,order_status,fulfillment_channel,sales_channel,order_channel,url,ship_service_level,product_name,sku,asin,item_status,quantity,currency,item_price,item_tax,shipping_price,shipping_tax,gift_wrap_price,gift_wrap_tax,item_promotion_discount,ship_promotion_discount,ship_city,ship_state,ship_postal_code,ship_country,promotion_ids,is_business_order,purchase_order_number,price_designation,buyer_identification_number,buyer_identification_type,created_at
1,S01-4126269-7143841,EqBAXxxka1,2026-03-29T15:21:26+00:00,2026-04-01T18:51:28+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,BUNDLE-ROUL-1,B09DLBVY1L,Unshipped,1,,,,,,,,,,Longueuil,QC,"J4K 4H6",CA,,,,,,,"2026-04-29 11:21:36"
2,S01-5516066-7634436,loLl+sGuSn,2026-03-16T14:40:06+00:00,2026-04-02T18:07:51+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,KIT-HIPPIE,B0B42MWCF4,Unshipped,1,,,,,,,,,,Longueuil,QC,"J4K 4H6",CA,,,,,,,"2026-04-29 11:21:36"
3,S01-6950416-9106432,6ETMmWlnRP,2026-03-09T15:58:30+00:00,2026-03-23T13:04:19+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,BUNDLE-CLPS-2,B09DLF3KVJ,Unshipped,1,,,,,,,,,,Longueuil,QC,"J4K 4H6",CA,,,,,,,"2026-04-29 11:21:36"
4,S01-5445114-1640757,QZvfIwWjpC,2026-03-01T17:56:08+00:00,2026-03-14T17:42:32+00:00,Shipped,Amazon,Non-Amazon,,,Standard,-,BUNDLE-ROUL-1,B09DLBVY1L,Unshipped,2,,,,,,,,,,Longueuil,QC,"J4K 4H6",CA,,,,,,,"2026-04-29 11:21:36"
5,702-5143437-7601816,702-5143437-7601816,2026-04-01T02:51:38+00:00,2026-04-05T19:03:11+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Beach",BUNDLE-10CLPS-2,B09XJ5KCV8,Shipped,1,CAD,135,6.75,,,,,,,St-Onesime,Quebec,"G0R 3W0",CA,,,,,,,"2026-04-29 11:21:37"
6,702-5217500-8001867,702-5217500-8001867,2026-04-01T02:39:08+00:00,2026-04-01T19:26:17+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,3.64,,,,,,,Stittsville,Ontario,"K2S 0B4",CA,,,,,,,"2026-04-29 11:21:37"
7,701-6648970-5597040,701-6648970-5597040,2026-04-01T01:53:55+00:00,2026-04-22T09:46:02+00:00,Cancelled,Amazon,Amazon.ca,,www.amazon.ca,Standard,"LA PETITE OURSE 10 One Size Animal Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds",BUNDLE-10CLPS,B09RPVGZWS,Cancelled,0,,,,,,,,,,Shawinigan,Québec,"G0X 1L0",CA,,,,,,,"2026-04-29 11:21:37"
8,702-0806241-5369857,702-0806241-5369857,2026-04-01T01:46:03+00:00,2026-04-01T09:18:59+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"La Petite Ourse Washable Nursing Pads for Breastfeeding - 4-Layer Bamboo and Polyester Reusable Breast Pads Nursing - Ultra-Soft, Thin & Highly Absorb",Nursing-04,B0B42T63SY,Shipped,1,CAD,26.49,3.44,,,,,,,Toronto,Ontario,"M6G 2C2",CA,,,,,,,"2026-04-29 11:21:37"
9,702-9378124-1973060,702-9378124-1973060,2026-04-01T01:30:49+00:00,2026-04-02T00:04:23+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE One Size Reusable Swim Diapers - Adjustable, Washable & Leakproof - Baby Swimming Diapers for Boys & Girls (15-35 lb) - Ideal for Swim",BUNDLE-3P-M,B0CT2PKTQH,Shipped,1,CAD,39,1.95,5.9,,,,,5.9,Winnipeg,Manitoba,"R3J 2J5",CA,,,,,,,"2026-04-29 11:21:37"
10,701-4555627-2253813,701-4555627-2253813,2026-04-01T00:36:51+00:00,2026-04-20T15:02:26+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,3.64,2.34,,,,,2.34,Dundalk,Ontario,"N0C 1B0",CA,,,,,,,"2026-04-29 11:21:37"
11,702-2066960-4177852,702-2066960-4177852,2026-04-01T00:34:31+00:00,2026-04-01T04:52:01+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Beach",BUNDLE-10CLPS-2,B09XJ5KCV8,Shipped,1,CAD,135,6.75,,,,,,,Mississauga,Ontario,"L5B 4M2",CA,,,,,,,"2026-04-29 11:21:37"
12,702-2687539-5289805,702-2687539-5289805,2026-04-01T00:30:10+00:00,2026-04-01T21:16:32+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-5,B0FQJ1JKTQ,Shipped,1,CAD,39,1.95,,,,,,,Saint-Zotique,Quebec,"J0P 1Z0",CA,,,,,,,"2026-04-29 11:21:37"
13,701-1065005-3542616,701-1065005-3542616,2026-04-01T00:04:54+00:00,2026-04-01T09:26:38+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Baby Cloth Diapers- Pack of 3 (Rustique)",BUNDLE-WDRB-7,B0CHYBHZ4H,Shipped,1,CAD,27.99,3.64,,,,,,,Cambridge,Ontario,"N3C 2M8",CA,,,,,,,"2026-04-29 11:21:37"
14,702-9997863-0445852,702-9997863-0445852,2026-03-31T23:29:23+00:00,2026-04-01T06:54:22+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,1.4,,,,,,,Calgary,Alberta,"T2N 0V5",CA,,,,,,,"2026-04-29 11:21:37"
15,701-4231870-5546659,701-4231870-5546659,2026-03-31T22:59:45+00:00,2026-04-04T00:20:39+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.6,2.94,,,,,2.94,"Spruce Grove",Alberta,"T7X 1E2",CA,,,,,,,"2026-04-29 11:21:37"
16,701-9809952-4711432,701-9809952-4711432,2026-03-31T22:23:22+00:00,2026-04-01T05:01:20+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE 6 One Size Printed Snap Cloth Diaper with 12 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Palms",BUNDLE-6CLPS-2,B09Z6VPXNF,Shipped,1,CAD,95,4.75,,,,,,,St-Zotique,Quebec,"J0P 1Z0",CA,,,,,,,"2026-04-29 11:21:37"
17,701-6722328-7417839,701-6722328-7417839,2026-03-31T22:18:22+00:00,2026-04-03T22:10:26+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,3.36,,,,,,,Coquitlam,"British Columbia","V3J 2P3",CA,,,,,,,"2026-04-29 11:21:37"
18,702-9813061-7869818,702-9813061-7869818,2026-03-31T20:17:35+00:00,2026-04-01T04:07:58+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,3.84,,,,,,,Enderby,"British Columbia","V4Y 4H5",CA,,,,,,,"2026-04-29 11:21:37"
19,701-6606030-3324217,701-6606030-3324217,2026-03-31T18:52:49+00:00,2026-04-01T16:15:19+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Baby Cloth Diapers- Pack of 3 (Rustique)",BUNDLE-WDRB-7,B0CHYBHZ4H,Shipped,1,CAD,27.99,4.19,,,,,,,Quebec,Quebec,"G1N 1A6",CA,,,,,,,"2026-04-29 11:21:37"
20,702-4537443-8831407,702-4537443-8831407,2026-03-31T18:45:47+00:00,2026-04-18T05:16:52+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE 10 One Size Animal Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds",BUNDLE-10CLPS,B09RPVGZWS,Shipped,1,CAD,135,6.75,,,,,,,Coaticook,Quebec,"J1A 1C2",CA,,,,,,,"2026-04-29 11:21:37"
21,702-2553725-5457057,702-2553725-5457057,2026-03-31T18:03:56+00:00,2026-04-01T02:19:28+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL, Cana",BUNDLE-TAB-DUM,B0CXDYWV87,Shipped,1,CAD,26,1.3,,,,,,,"St Isidore",Ontario,"K0C 2B0",CA,,,,,,,"2026-04-29 11:21:37"
22,701-3172519-5195446,701-3172519-5195446,2026-03-31T17:47:52+00:00,2026-04-02T17:14:02+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.6,,,,,,,"Lake Echo","Nova Scotia","B3E 1A9",CA,,,,,,,"2026-04-29 11:21:37"
23,702-7589730-0241024,702-7589730-0241024,2026-03-31T17:44:46+00:00,2026-04-03T06:07:25+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.6,,,,,,,Saint-Sauveur,Quebec,"J0R 1R7",CA,,,,,,,"2026-04-29 11:21:37"
24,701-0357054-5732268,701-0357054-5732268,2026-03-31T17:17:27+00:00,2026-04-03T17:57:17+00:00,Cancelled,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Cancelled,0,,,,,,,,,,Bois-Des-Filion,Quebec,"J6Z 1Z3",CA,,,,,,,"2026-04-29 11:21:37"
25,702-3765909-2536207,702-3765909-2536207,2026-03-31T17:12:12+00:00,2026-04-02T07:51:38+00:00,Cancelled,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL, Cana",BUNDLE-TAB-DUM,B0CXDYWV87,Cancelled,0,,,,,,,,,,"St Isidore",Ontario,"K0C 2B0",CA,,,,,,,"2026-04-29 11:21:37"
26,702-9577784-4447467,702-9577784-4447467,2026-03-31T16:37:47+00:00,2026-03-31T20:15:29+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL, Cana",BUNDLE-TAB-DUM,B0CXDYWV87,Shipped,1,CAD,26,1.3,,,,,,,Surrey,"British Columbia","V3W 6H5",CA,,,,,,,"2026-04-29 11:21:37"
27,701-4705673-4857845,701-4705673-4857845,2026-03-31T16:03:45+00:00,2026-04-02T02:25:53+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-5,B0FQJ1JKTQ,Shipped,1,CAD,39,1.95,,,,,,,"Elliot Lake",Ontario,"P5A 2S9",CA,,,,,,,"2026-04-29 11:21:37"
28,702-6669537-6966648,702-6669537-6966648,2026-03-31T15:25:22+00:00,2026-03-31T15:54:52+00:00,Cancelled,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE 4 One Size Printed Snap Cloth Diaper With 8 4-Layer Premium Bamboo Inserts + 1 Free Wet Bag, for Babies Weighing 10-35 Pounds - (Balan",BUNDLE-CLPS-1,B09DLCMH23,Cancelled,0,,,,,,,,,,"Black Creek",BC,"V9J 1K4",CA,,,,,,,"2026-04-29 11:21:37"
29,701-3453094-5753805,701-3453094-5753805,2026-03-31T15:00:22+00:00,2026-03-31T19:24:31+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,3.64,,,,,,,Southampton,Ontario,"N0H 2L0",CA,,,,,,,"2026-04-29 11:21:37"
30,701-3764075-1497840,701-3764075-1497840,2026-03-31T15:00:13+00:00,2026-04-04T18:53:56+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,4.19,,,,,,,Chicoutimi,Quebec,"G7H 6N9",CA,,,,,,,"2026-04-29 11:21:37"
31,701-6668737-0197853,701-6668737-0197853,2026-03-31T14:51:40+00:00,2026-04-01T07:21:24+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL - Can",BUNDLE-TAB-PEC,B0CXDXWG6L,Shipped,1,CAD,26,1.3,,,,,,,Greely,Ontario,"K4P 1H2",CA,,,,,,,"2026-04-29 11:21:37"
32,702-3700434-3189801,702-3700434-3189801,2026-03-31T14:40:59+00:00,2026-04-01T07:51:06+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,3.64,,,,,,,Iroquois,Ontario,"K0E 1K0",CA,,,,,,,"2026-04-29 11:21:38"
33,701-1294815-7449809,701-1294815-7449809,2026-03-31T14:04:25+00:00,2026-04-02T17:00:21+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,3.64,,,,,,,Arnprior,Ontario,"K7S 3G7",CA,,,,,,,"2026-04-29 11:21:38"
34,701-1433809-5321015,701-1433809-5321015,2026-03-31T12:27:17+00:00,2026-03-31T16:11:42+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.6,6.99,,,,,6.99,Edmonton,Alberta,"T5W 3E6",CA,,,,,,,"2026-04-29 11:21:38"
35,701-4321244-1603406,701-4321244-1603406,2026-03-31T11:56:32+00:00,2026-04-02T23:24:39+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.6,,,,,,,Lévis,Québec,G6J0N6,CA,,,,,,,"2026-04-29 11:21:38"
36,701-8347999-4163459,701-8347999-4163459,2026-03-31T11:50:44+00:00,2026-03-31T17:52:24+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-1,B09V5TT21Q,Shipped,1,CAD,27.99,3.64,6.99,,,,,6.99,Toronto,Ontario,"M5T 0C9",CA,,,,,,,"2026-04-29 11:21:38"
37,701-7694725-2441852,701-7694725-2441852,2026-03-31T11:28:28+00:00,2026-04-02T05:28:30+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,4.19,,,,,,,"Acton Vale",Quebec,"J0H 1A0",CA,,,,,,,"2026-04-29 11:21:38"
38,701-7083256-5497850,701-7083256-5497850,2026-03-31T11:07:52+00:00,2026-03-31T16:08:52+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Beach",BUNDLE-10CLPS-2,B09XJ5KCV8,Shipped,1,CAD,135,6.75,,,,,,,Ayr,Ontario,"N0B 1E0",CA,,,,,,,"2026-04-29 11:21:38"
39,702-5237372-9307451,702-5237372-9307451,2026-03-31T11:02:30+00:00,2026-03-31T17:20:21+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Baby Bibs with Sleeves - 2-Pack Long Sleeve Bibs for 6-12 Months - Adjustable Fit with Snaps - Lightweight & Water-Resistant PUL, Cana",BUNDLE-TAB-DUM,B0CXDYWV87,Shipped,1,CAD,26,3.89,,,,,,,Lery,Quebec,"J6N 1A4",CA,,,,,,,"2026-04-29 11:21:38"
40,701-5272180-5381032,701-5272180-5381032,2026-03-31T05:34:02+00:00,2026-03-31T18:23:09+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.6,,,,,,,Aylmer,Ontario,"N5H 2R5",CA,,,,,,,"2026-04-29 11:21:38"
41,702-7370206-6784230,702-7370206-6784230,2026-03-31T05:17:53+00:00,2026-04-01T00:49:15+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,3.08,,,,,,,"Rm Of Dundurn",Saskatchewan,"S7C 0B7",CA,,,,,,,"2026-04-29 11:21:38"
42,701-0472163-4997056,701-0472163-4997056,2026-03-31T03:57:01+00:00,2026-03-31T22:56:25+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,3.36,,,,,,,"Cobble Hill","British Columbia",V0R2W0,CA,,,,,,,"2026-04-29 11:21:38"
43,702-5281212-4885851,702-5281212-4885851,2026-03-31T03:47:49+00:00,2026-04-04T03:36:20+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE 10 One Size Animal Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds",BUNDLE-10CLPS,B09RPVGZWS,Shipped,1,CAD,135,6.75,2.6,,,,,2.6,Farnham,Quebec,"J2N 0J2",CA,,,,,,,"2026-04-29 11:21:38"
44,701-1238615-7593035,701-1238615-7593035,2026-03-31T01:37:27+00:00,2026-04-02T18:39:50+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.6,,,,,,,Alma,Quebec,"G8B 5A2",CA,,,,,,,"2026-04-29 11:21:38"
45,702-2476719-1945044,702-2476719-1945044,2026-03-31T01:30:29+00:00,2026-03-31T08:55:23+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,1.6,,,,,,,Saint-Roch-De-Richelieu,Quebec,"J0L 2M0",CA,,,,,,,"2026-04-29 11:21:38"
46,701-1517407-2532249,701-1517407-2532249,2026-03-31T01:10:32+00:00,2026-03-31T08:20:53+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,1.4,,,,,,,Calgary,Alberta,"T3R 0Y1",CA,,,,,,,"2026-04-29 11:21:38"
47,701-7076895-1545805,701-7076895-1545805,2026-03-31T01:06:08+00:00,2026-04-01T19:18:38+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Baby Cloth Diapers- Pack of 3 (Woof)",BUNDLE-WDRB-8,B0CHY82ZNG,Shipped,1,CAD,27.99,4.2,,,,,,,Burton,"New Brunswick","E2V 3M3",CA,,,,,,,"2026-04-29 11:21:38"
48,701-7076895-1545805,701-7076895-1545805,2026-03-31T01:06:08+00:00,2026-04-01T19:18:38+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,4.8,,,,,,,Burton,"New Brunswick","E2V 3M3",CA,,,,,,,"2026-04-29 11:21:38"
49,701-6453295-4035415,701-6453295-4035415,2026-03-31T01:00:01+00:00,2026-03-31T01:03:54+00:00,Cancelled,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE Reusable Swim Diapers - Adjustable, Washable & Leakproof Swimmers - Baby Swimming Diapers for Boys & Girls - Ideal for Swimming Lesson",BUNDLE-3P-5,B0FQJ1JKTQ,Cancelled,0,,,,,,,,,,Saint-Gilles,Quebec,"G0S 2P0",CA,,,,,,,"2026-04-29 11:21:38"
50,701-6277467-7849024,701-6277467-7849024,2026-03-31T00:34:17+00:00,2026-04-01T01:56:25+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE One Size Reusable Swim Diapers - Adjustable, Washable & Leakproof - Baby Swimming Diapers for Boys & Girls (15-35 lb) - Ideal for Swim",BUNDLE-3P-M,B0CT2PKTQH,Shipped,1,CAD,39,1.95,3.92,,,,,3.92,Mascouche,Quebec,"J7K 0W1",CA,,,,,,,"2026-04-29 11:21:38"
51,701-3364071-3611427,701-3364071-3611427,2026-03-31T00:30:06+00:00,2026-03-31T00:30:27+00:00,Cancelled,Amazon,Amazon.ca,,,SecondDay,"LA PETITE OURSE One Size Reusable Swim Diapers - Adjustable, Washable & Leakproof - Baby Swimming Diapers for Boys & Girls (15-35 lb) - Ideal for Swim",BUNDLE-3P-M,B0CT2PKTQH,Cancelled,0,,,,,,,,,,Mascouche,Quebec,"J7K 0W1",CA,,,,,,,"2026-04-29 11:21:38"
52,701-8564403-4095450,701-8564403-4095450,2026-03-31T00:08:55+00:00,2026-03-31T10:34:40+00:00,Shipped,Amazon,Amazon.ca,,,Expedited,"LA PETITE OURSE Wet Dry Bags with Zipper Closure and Hanging Strip, Washable, Reusable, Waterproof, for Swimming Suit, Baby Cloth Diapers, Beach, Pool",BUNDLE-WDRB-4,B0BPP2HC5H,Shipped,1,CAD,27.99,1.4,,,,,,,Morinville,Alberta,"T8R 1A5",CA,,,,,,,"2026-04-29 11:21:38"
53,702-4385618-6297045,702-4385618-6297045,2026-03-30T23:52:04+00:00,2026-04-02T16:21:00+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE Cloth Diaper Liners - Canadian Disposable Diaper Liner Rolls - 400 Sheets (4 Rolls x 100) - Biodegradable, Fragrance-Free, Unscented,",BUNDLE-ROUL-1,B09DLBVY1L,Shipped,1,CAD,32,3.84,3.93,,,,,3.93,Revelstoke,"British Columbia","V0E 2S3",CA,,,,,,,"2026-04-29 11:21:38"
54,701-8413823-0458619,701-8413823-0458619,2026-03-30T23:49:21+00:00,2026-04-03T02:33:39+00:00,Shipped,Amazon,Amazon.ca,,,SecondDay,"La Petite Ourse Washable Nursing Pads for Breastfeeding - 4-Layer Bamboo and Polyester Reusable Breast Pads Nursing - Ultra-Soft, Thin & Highly Absorb",Nursing-03,B0B42X81PJ,Shipped,1,CAD,26.49,3.44,,,,,,,Englehart,ON,P0J1H0,CA,,,,,,,"2026-04-29 11:21:38"
55,702-3305423-7196212,702-3305423-7196212,2026-03-30T23:37:50+00:00,2026-04-01T17:51:37+00:00,Shipped,Amazon,Amazon.ca,,,Standard,"LA PETITE OURSE 10 One Size Printed Snap Cloth Diaper With 20 4-Layer Premium Bamboo Inserts, for Babies Weighing 10-35 Pounds - Beach",BUNDLE-10CLPS-2,B09XJ5KCV8,Shipped,1,CAD,135,6.75,3.93,,,,,3.93,Magnetawan,Ontario,"P0A 1P0",CA,,,,,,,"2026-04-29 11:21:38"
